Insurance Commissioner,Mike Kreidler,Pct 086,86,12
Insurance Commissioner,Richard Schrock,Pct 086,86,96
Insurance Commissioner,Mike Kreidler,Pct 087,87,23
Insurance Commissioner,Richard Schrock,Pct 087,87,78
Insurance Commissioner,Mike Kreidler,Pct 088,88,12
Insurance Commissioner,Richard Schrock,Pct 088,88,41
Insurance Commissioner,Mike Kreidler,Pct 089,89,29
Insurance Commissioner,Richard Schrock,Pct 089,89,129
Insurance Commissioner,Mike Kreidler,Pct 090,90,103
Insurance Commissioner,Richard Schrock,Pct 090,90,135
Insurance Commissioner,Mike Kreidler,Pct 091,91,8
Insurance Commissioner,Richard Schrock,Pct 091,91,5
Insurance Commissioner,Mike Kreidler,Pct 092,92,59
Insurance Commissioner,Richard Schrock,Pct 092,92,112
Insurance Commissioner,Mike Kreidler,Pct 093,93,69
Insurance Commissioner,Richard Schrock,Pct 093,93,143
Insurance Commissioner,Mike Kreidler,Pct 094,94,0
Insurance Commissioner,Richard Schrock,Pct 094,94,0
Insurance Commissioner,Mike Kreidler,Pct 095,95,12
Insurance Commissioner,Richard Schrock,Pct 095,95,41
Insurance Commissioner,Mike Kreidler,Pct 096,96,17
Insurance Commissioner,Richard Schrock,Pct 096,96,97
Insurance Commissioner,Mike Kreidler,Pct 097,97,20
Insurance Commissioner,Richard Schrock,Pct 097,97,45
Insurance Commissioner,Mike Kreidler,Pct 098,98,10
Insurance Commissioner,Richard Schrock,Pct 098,98,26
Insurance Commissioner,Mike Kreidler,Pct 099,99,8
Insurance Commissioner,Richard Schrock,Pct 099,99,30
Insurance Commissioner,Mike Kreidler,Pct 100,100,19
Insurance Commissioner,Richard Schrock,Pct 100,100,114
Insurance Commissioner,Mike Kreidler,Pct 101,101,27
Insurance Commissioner,Richard Schrock,Pct 101,101,139
Insurance Commissioner,Mike Kreidler,Pct 102(*),102,0
Insurance Commissioner,Richard Schrock,Pct 102(*),102,0
Insurance Commissioner,Mike Kreidler,Pct 103,103,18
Insurance Commissioner,Richard Schrock,Pct 103,103,33
Insurance Commissioner,Mike Kreidler,Pct 104,104,3
Insurance Commissioner,Richard Schrock,Pct 104,104,15
Supreme Court - Justice Position 1,Mary Yu,Total,-1,9063
Supreme Court - Justice Position 1,David DeWolf ,Total,-1,11780
Supreme Court - Justice Position 1,Mary Yu,Pct 001,1,348
Supreme Court - Justice Position 1,David DeWolf ,Pct 001,1,172
Supreme Court - Justice Position 1,Mary Yu,Pct 002,2,193
Supreme Court - Justice Position 1,David DeWolf ,Pct 002,2,88
Supreme Court - Justice Position 1,Mary Yu,Pct 003,3,78
Supreme Court - Justice Position 1,David DeWolf ,Pct 003,3,41
Supreme Court - Justice Position 1,Mary Yu,Pct 004,4,110
Supreme Court - Justice Position 1,David DeWolf ,Pct 004,4,56
Supreme Court - Justice Position 1,Mary Yu,Pct 005,5,91
Supreme Court - Justice Position 1,David DeWolf ,Pct 005,5,65
Supreme Court - Justice Position 1,Mary Yu,Pct 006,6,143
Supreme Court - Justice Position 1,David DeWolf ,Pct 006,6,93
Supreme Court - Justice Position 1,Mary Yu,Pct 007,7,114
Supreme Court - Justice Position 1,David DeWolf ,Pct 007,7,73
Supreme Court - Justice Position 1,Mary Yu,Pct 008,8,104
Supreme Court - Justice Position 1,David DeWolf ,Pct 008,8,137
Supreme Court - Justice Position 1,Mary Yu,Pct 009,9,117
Supreme Court - Justice Position 1,David DeWolf ,Pct 009,9,44
Supreme Court - Justice Position 1,Mary Yu,Pct 010,10,87
Supreme Court - Justice Position 1,David DeWolf ,Pct 010,10,86
Supreme Court - Justice Position 1,Mary Yu,Pct 011,11,104
Supreme Court - Justice Position 1,David DeWolf ,Pct 011,11,67
Supreme Court - Justice Position 1,Mary Yu,Pct 012,12,90
Supreme Court - Justice Position 1,David DeWolf ,Pct 012,12,79
Supreme Court - Justice Position 1,Mary Yu,Pct 013,13,106
Supreme Court - Justice Position 1,David DeWolf ,Pct 013,13,68
Supreme Court - Justice Position 1,Mary Yu,Pct 014,14,108
Supreme Court - Justice Position 1,David DeWolf ,Pct 014,14,66
Supreme Court - Justice Position 1,Mary Yu,Pct 015,15,105
Supreme Court - Justice Position 1,David DeWolf ,Pct 015,15,67
Supreme Court - Justice Position 1,Mary Yu,Pct 016,16,20
Supreme Court - Justice Position 1,David DeWolf ,Pct 016,16,17
Supreme Court - Justice Position 1,Mary Yu,Pct 017,17,120
Supreme Court - Justice Position 1,David DeWolf ,Pct 017,17,72
Supreme Court - Justice Position 1,Mary Yu,Pct 018,18,44
Supreme Court - Justice Position 1,David DeWolf ,Pct 018,18,57
Supreme Court - Justice Position 1,Mary Yu,Pct 019,19,140
Supreme Court - Justice Position 1,David DeWolf ,Pct 019,19,141
Supreme Court - Justice Position 1,Mary Yu,Pct 020,20,54
Supreme Court - Justice Position 1,David DeWolf ,Pct 020,20,72
Supreme Court - Justice Position 1,Mary Yu,Pct 021,21,37
Supreme Court - Justice Position 1,David DeWolf ,Pct 021,21,26
Supreme Court - Justice Position 1,Mary Yu,Pct 022,22,163
Supreme Court - Justice Position 1,David DeWolf ,Pct 022,22,220
Supreme Court - Justice Position 1,Mary Yu,Pct 023,23,214
Supreme Court - Justice Position 1,David DeWolf ,Pct 023,23,246
Supreme Court - Justice Position 1,Mary Yu,Pct 024,24,70
Supreme Court - Justice Position 1,David DeWolf ,Pct 024,24,92
Supreme Court - Justice Position 1,Mary Yu,Pct 025,25,34
Supreme Court - Justice Position 1,David DeWolf ,Pct 025,25,49
Supreme Court - Justice Position 1,Mary Yu,Pct 026,26,70
Supreme Court - Justice Position 1,David DeWolf ,Pct 026,26,77
Supreme Court - Justice Position 1,Mary Yu,Pct 027,27,59
Supreme Court - Justice Position 1,David DeWolf ,Pct 027,27,63
Supreme Court - Justice Position 1,Mary Yu,Pct 028,28,54
Supreme Court - Justice Position 1,David DeWolf ,Pct 028,28,52
Supreme Court - Justice Position 1,Mary Yu,Pct 029,29,47
Supreme Court - Justice Position 1,David DeWolf ,Pct 029,29,64
Supreme Court - Justice Position 1,Mary Yu,Pct 030,30,29
Supreme Court - Justice Position 1,David DeWolf ,Pct 030,30,46
Supreme Court - Justice Position 1,Mary Yu,Pct 031,31,34
Supreme Court - Justice Position 1,David DeWolf ,Pct 031,31,52
Supreme Court - Justice Position 1,Mary Yu,Pct 032,32,265
Supreme Court - Justice Position 1,David DeWolf ,Pct 032,32,421
Supreme Court - Justice Position 1,Mary Yu,Pct 033,33,81
Supreme Court - Justice Position 1,David DeWolf ,Pct 033,33,126
Supreme Court - Justice Position 1,Mary Yu,Pct 034,34,139
Supreme Court - Justice Position 1,David DeWolf ,Pct 034,34,175
Supreme Court - Justice Position 1,Mary Yu,Pct 035,35,90
Supreme Court - Justice Position 1,David DeWolf ,Pct 035,35,189
Supreme Court - Justice Position 1,Mary Yu,Pct 036,36,164
Supreme Court - Justice Position 1,David DeWolf ,Pct 036,36,191
Supreme Court - Justice Position 1,Mary Yu,Pct 037,37,281
Supreme Court - Justice Position 1,David DeWolf ,Pct 037,37,294
Supreme Court - Justice Position 1,Mary Yu,Pct 038,38,126
Supreme Court - Justice Position 1,David DeWolf ,Pct 038,38,158
Supreme Court - Justice Position 1,Mary Yu,Pct 039,39,149
Supreme Court - Justice Position 1,David DeWolf ,Pct 039,39,187
Supreme Court - Justice Position 1,Mary Yu,Pct 040,40,234
Supreme Court - Justice Position 1,David DeWolf ,Pct 040,40,201
Supreme Court - Justice Position 1,Mary Yu,Pct 041,41,74
Supreme Court - Justice Position 1,David DeWolf ,Pct 041,41,95
Supreme Court - Justice Position 1,Mary Yu,Pct 042,42,116
Supreme Court - Justice Position 1,David DeWolf ,Pct 042,42,150
Supreme Court - Justice Position 1,Mary Yu,Pct 043,43,151
Supreme Court - Justice Position 1,David DeWolf ,Pct 043,43,143
Supreme Court - Justice Position 1,Mary Yu,Pct 044,44,114
Supreme Court - Justice Position 1,David DeWolf ,Pct 044,44,162
Supreme Court - Justice Position 1,Mary Yu,Pct 045,45,231
Supreme Court - Justice Position 1,David DeWolf ,Pct 045,45,274
Supreme Court - Justice Position 1,Mary Yu,Pct 046,46,232
Supreme Court - Justice Position 1,David DeWolf ,Pct 046,46,276
Supreme Court - Justice Position 1,Mary Yu,Pct 047,47,15
Supreme Court - Justice Position 1,David DeWolf ,Pct 047,47,16
Supreme Court - Justice Position 1,Mary Yu,Pct 048,48,125
Supreme Court - Justice Position 1,David DeWolf ,Pct 048,48,161
Supreme Court - Justice Position 1,Mary Yu,Pct 049,49,114
Supreme Court - Justice Position 1,David DeWolf ,Pct 049,49,200
Supreme Court - Justice Position 1,Mary Yu,Pct 050,50,176
Supreme Court - Justice Position 1,David DeWolf ,Pct 050,50,239
Supreme Court - Justice Position 1,Mary Yu,Pct 051,51,181
Supreme Court - Justice Position 1,David DeWolf ,Pct 051,51,212
Supreme Court - Justice Position 1,Mary Yu,Pct 052,52,90
Supreme Court - Justice Position 1,David DeWolf ,Pct 052,52,92
Supreme Court - Justice Position 1,Mary Yu,Pct 053,53,133
Supreme Court - Justice Position 1,David DeWolf ,Pct 053,53,165
Supreme Court - Justice Position 1,Mary Yu,Pct 054,54,91
Supreme Court - Justice Position 1,David DeWolf ,Pct 054,54,99
Supreme Court - Justice Position 1,Mary Yu,Pct 055,55,208
Supreme Court - Justice Position 1,David DeWolf ,Pct 055,55,253
Supreme Court - Justice Position 1,Mary Yu,Pct 056,56,140
Supreme Court - Justice Position 1,David DeWolf ,Pct 056,56,166
Supreme Court - Justice Position 1,Mary Yu,Pct 057,57,108
Supreme Court - Justice Position 1,David DeWolf ,Pct 057,57,166
Supreme Court - Justice Position 1,Mary Yu,Pct 058,58,10
Supreme Court - Justice Position 1,David DeWolf ,Pct 058,58,19
Supreme Court - Justice Position 1,Mary Yu,Pct 059,59,165
Supreme Court - Justice Position 1,David DeWolf ,Pct 059,59,203
Supreme Court - Justice Position 1,Mary Yu,Pct 060,60,45
Supreme Court - Justice Position 1,David DeWolf ,Pct 060,60,67
Supreme Court - Justice Position 1,Mary Yu,Pct 061,61,108
Supreme Court - Justice Position 1,David DeWolf ,Pct 061,61,185
Supreme Court - Justice Position 1,Mary Yu,Pct 062,62,193
Supreme Court - Justice Position 1,David DeWolf ,Pct 062,62,289
Supreme Court - Justice Position 1,Mary Yu,Pct 063,63,109
Supreme Court - Justice Position 1,David DeWolf ,Pct 063,63,154
Supreme Court - Justice Position 1,Mary Yu,Pct 064,64,62
Supreme Court - Justice Position 1,David DeWolf ,Pct 064,64,162
Supreme Court - Justice Position 1,Mary Yu,Pct 065,65,39
Supreme Court - Justice Position 1,David DeWolf ,Pct 065,65,74
Supreme Court - Justice Position 1,Mary Yu,Pct 066,66,111
Supreme Court - Justice Position 1,David DeWolf ,Pct 066,66,230
Supreme Court - Justice Position 1,Mary Yu,Pct 067,67,91
Supreme Court - Justice Position 1,David DeWolf ,Pct 067,67,170
Supreme Court - Justice Position 1,Mary Yu,Pct 068,68,6
Supreme Court - Justice Position 1,David DeWolf ,Pct 068,68,8
Supreme Court - Justice Position 1,Mary Yu,Pct 069,69,25
Supreme Court - Justice Position 1,David DeWolf ,Pct 069,69,20
Supreme Court - Justice Position 1,Mary Yu,Pct 070,70,23
Supreme Court - Justice Position 1,David DeWolf ,Pct 070,70,44
Supreme Court - Justice Position 1,Mary Yu,Pct 071,71,52
Supreme Court - Justice Position 1,David DeWolf ,Pct 071,71,169
Supreme Court - Justice Position 1,Mary Yu,Pct 072,72,81
Supreme Court - Justice Position 1,David DeWolf ,Pct 072,72,102
Supreme Court - Justice Position 1,Mary Yu,Pct 073,73,156
Supreme Court - Justice Position 1,David DeWolf ,Pct 073,73,297
Supreme Court - Justice Position 1,Mary Yu,Pct 074,74,62
Supreme Court - Justice Position 1,David DeWolf ,Pct 074,74,209
Supreme Court - Justice Position 1,Mary Yu,Pct 075,75,6
Supreme Court - Justice Position 1,David DeWolf ,Pct 075,75,42
Supreme Court - Justice Position 1,Mary Yu,Pct 076,76,20
Supreme Court - Justice Position 1,David DeWolf ,Pct 076,76,80
Supreme Court - Justice Position 1,Mary Yu,Pct 077,77,20
Supreme Court - Justice Position 1,David DeWolf ,Pct 077,77,52
Supreme Court - Justice Position 1,Mary Yu,Pct 078,78,18
Supreme Court - Justice Position 1,David DeWolf ,Pct 078,78,105
Supreme Court - Justice Position 1,Mary Yu,Pct 079,79,20
Supreme Court - Justice Position 1,David DeWolf ,Pct 079,79,93
Supreme Court - Justice Position 1,Mary Yu,Pct 080,80,83
Supreme Court - Justice Position 1,David DeWolf ,Pct 080,80,212
Supreme Court - Justice Position 1,Mary Yu,Pct 081,81,20
Supreme Court - Justice Position 1,David DeWolf ,Pct 081,81,61
Supreme Court - Justice Position 1,Mary Yu,Pct 082,82,42
Supreme Court - Justice Position 1,David DeWolf ,Pct 082,82,109
Supreme Court - Justice Position 1,Mary Yu,Pct 083,83,27
Supreme Court - Justice Position 1,David DeWolf ,Pct 083,83,80
Supreme Court - Justice Position 1,Mary Yu,Pct 084,84,29
Supreme Court - Justice Position 1,David DeWolf ,Pct 084,84,34
Supreme Court - Justice Position 1,Mary Yu,Pct 085,85,48
Supreme Court - Justice Position 1,David DeWolf ,Pct 085,85,29
Supreme Court - Justice Position 1,Mary Yu,Pct 086,86,9
Supreme Court - Justice Position 1,David DeWolf ,Pct 086,86,93
Supreme Court - Justice Position 1,Mary Yu,Pct 087,87,23
Supreme Court - Justice Position 1,David DeWolf ,Pct 087,87,68
Supreme Court - Justice Position 1,Mary Yu,Pct 088,88,14
Supreme Court - Justice Position 1,David DeWolf ,Pct 088,88,28
Supreme Court - Justice Position 1,Mary Yu,Pct 089,89,42
Supreme Court - Justice Position 1,David DeWolf ,Pct 089,89,106
Supreme Court - Justice Position 1,Mary Yu,Pct 090,90,96
Supreme Court - Justice Position 1,David DeWolf ,Pct 090,90,136
Supreme Court - Justice Position 1,Mary Yu,Pct 091,91,4
Supreme Court - Justice Position 1,David DeWolf ,Pct 091,91,6
Supreme Court - Justice Position 1,Mary Yu,Pct 092,92,55
Supreme Court - Justice Position 1,David DeWolf ,Pct 092,92,104
Supreme Court - Justice Position 1,Mary Yu,Pct 093,93,80
Supreme Court - Justice Position 1,David DeWolf ,Pct 093,93,124
Supreme Court - Justice Position 1,Mary Yu,Pct 094,94,0
Supreme Court - Justice Position 1,David DeWolf ,Pct 094,94,0
Supreme Court - Justice Position 1,Mary Yu,Pct 095,95,13
Supreme Court - Justice Position 1,David DeWolf ,Pct 095,95,35
Supreme Court - Justice Position 1,Mary Yu,Pct 096,96,21
Supreme Court - Justice Position 1,David DeWolf ,Pct 096,96,79
Supreme Court - Justice Position 1,Mary Yu,Pct 097,97,23
Supreme Court - Justice Position 1,David DeWolf ,Pct 097,97,38
Supreme Court - Justice Position 1,Mary Yu,Pct 098,98,9
Supreme Court - Justice Position 1,David DeWolf ,Pct 098,98,25
Supreme Court - Justice Position 1,Mary Yu,Pct 099,99,4
Supreme Court - Justice Position 1,David DeWolf ,Pct 099,99,25
Supreme Court - Justice Position 1,Mary Yu,Pct 100,100,19
Supreme Court - Justice Position 1,David DeWolf ,Pct 100,100,96
Supreme Court - Justice Position 1,Mary Yu,Pct 101(*),101,0
Supreme Court - Justice Position 1,David DeWolf ,Pct 101(*),101,0
Supreme Court - Justice Position 1,Mary Yu,Pct 102(*),102,0
Supreme Court - Justice Position 1,David DeWolf ,Pct 102(*),102,0
Supreme Court - Justice Position 1,Mary Yu,Pct 103,103,15
Supreme Court - Justice Position 1,David DeWolf ,Pct 103,103,30
Supreme Court - Justice Position 1,Mary Yu,Pct 104,104,8
Supreme Court - Justice Position 1,David DeWolf ,Pct 104,104,9
Supreme Court - Justice Position 5,Barbara Madsen,Total,-1,10973
Supreme Court - Justice Position 5,Greg Zempel,Total,-1,9853
Supreme Court - Justice Position 5,Barbara Madsen,Pct 001,1,380
Supreme Court - Justice Position 5,Greg Zempel,Pct 001,1,141
Supreme Court - Justice Position 5,Barbara Madsen,Pct 002,2,208
Supreme Court - Justice Position 5,Greg Zempel,Pct 002,2,83
Supreme Court - Justice Position 5,Barbara Madsen,Pct 003,3,87
Supreme Court - Justice Position 5,Greg Zempel,Pct 003,3,36
Supreme Court - Justice Position 5,Barbara Madsen,Pct 004,4,112
Supreme Court - Justice Position 5,Greg Zempel,Pct 004,4,58
Supreme Court - Justice Position 5,Barbara Madsen,Pct 005,5,107
Supreme Court - Justice Position 5,Greg Zempel,Pct 005,5,49
Supreme Court - Justice Position 5,Barbara Madsen,Pct 006,6,147
Supreme Court - Justice Position 5,Greg Zempel,Pct 006,6,76
Supreme Court - Justice Position 5,Barbara Madsen,Pct 007,7,120
Supreme Court - Justice Position 5,Greg Zempel,Pct 007,7,68
Supreme Court - Justice Position 5,Barbara Madsen,Pct 008,8,140
Supreme Court - Justice Position 5,Greg Zempel,Pct 008,8,100
Supreme Court - Justice Position 5,Barbara Madsen,Pct 009,9,125
Supreme Court - Justice Position 5,Greg Zempel,Pct 009,9,40
Supreme Court - Justice Position 5,Barbara Madsen,Pct 010,10,107
Supreme Court - Justice Position 5,Greg Zempel,Pct 010,10,69
Supreme Court - Justice Position 5,Barbara Madsen,Pct 011,11,115
Supreme Court - Justice Position 5,Greg Zempel,Pct 011,11,56
Supreme Court - Justice Position 5,Barbara Madsen,Pct 012,12,114
Supreme Court - Justice Position 5,Greg Zempel,Pct 012,12,53
Supreme Court - Justice Position 5,Barbara Madsen,Pct 013,13,113
Supreme Court - Justice Position 5,Greg Zempel,Pct 013,13,61
Supreme Court - Justice Position 5,Barbara Madsen,Pct 014,14,119
Supreme Court - Justice Position 5,Greg Zempel,Pct 014,14,58
Supreme Court - Justice Position 5,Barbara Madsen,Pct 015,15,111
Supreme Court - Justice Position 5,Greg Zempel,Pct 015,15,65
Supreme Court - Justice Position 5,Barbara Madsen,Pct 016,16,27
Supreme Court - Justice Position 5,Greg Zempel,Pct 016,16,11
Supreme Court - Justice Position 5,Barbara Madsen,Pct 017,17,127
Supreme Court - Justice Position 5,Greg Zempel,Pct 017,17,61
Supreme Court - Justice Position 5,Barbara Madsen,Pct 018,18,68
Supreme Court - Justice Position 5,Greg Zempel,Pct 018,18,40
Supreme Court - Justice Position 5,Barbara Madsen,Pct 019,19,180
Supreme Court - Justice Position 5,Greg Zempel,Pct 019,19,109
Supreme Court - Justice Position 5,Barbara Madsen,Pct 020,20,68
Supreme Court - Justice Position 5,Greg Zempel,Pct 020,20,60
Supreme Court - Justice Position 5,Barbara Madsen,Pct 021,21,39
Supreme Court - Justice Position 5,Greg Zempel,Pct 021,21,26
Supreme Court - Justice Position 5,Barbara Madsen,Pct 022,22,209
Supreme Court - Justice Position 5,Greg Zempel,Pct 022,22,182
Supreme Court - Justice Position 5,Barbara Madsen,Pct 023,23,270
Supreme Court - Justice Position 5,Greg Zempel,Pct 023,23,178
Supreme Court - Justice Position 5,Barbara Madsen,Pct 024,24,73
Supreme Court - Justice Position 5,Greg Zempel,Pct 024,24,90
Supreme Court - Justice Position 5,Barbara Madsen,Pct 025,25,36
Supreme Court - Justice Position 5,Greg Zempel,Pct 025,25,52
Supreme Court - Justice Position 5,Barbara Madsen,Pct 026,26,92
Supreme Court - Justice Position 5,Greg Zempel,Pct 026,26,55
Supreme Court - Justice Position 5,Barbara Madsen,Pct 027,27,68
Supreme Court - Justice Position 5,Greg Zempel,Pct 027,27,58
Supreme Court - Justice Position 5,Barbara Madsen,Pct 028,28,68
Supreme Court - Justice Position 5,Greg Zempel,Pct 028,28,39
Supreme Court - Justice Position 5,Barbara Madsen,Pct 029,29,63
Supreme Court - Justice Position 5,Greg Zempel,Pct 029,29,49
Supreme Court - Justice Position 5,Barbara Madsen,Pct 030,30,39
Supreme Court - Justice Position 5,Greg Zempel,Pct 030,30,36
Supreme Court - Justice Position 5,Barbara Madsen,Pct 031,31,40
Supreme Court - Justice Position 5,Greg Zempel,Pct 031,31,43
Supreme Court - Justice Position 5,Barbara Madsen,Pct 032,32,318
Supreme Court - Justice Position 5,Greg Zempel,Pct 032,32,369
Supreme Court - Justice Position 5,Barbara Madsen,Pct 033,33,113
Supreme Court - Justice Position 5,Greg Zempel,Pct 033,33,95
Supreme Court - Justice Position 5,Barbara Madsen,Pct 034,34,175
Supreme Court - Justice Position 5,Greg Zempel,Pct 034,34,140
Supreme Court - Justice Position 5,Barbara Madsen,Pct 035,35,128
Supreme Court - Justice Position 5,Greg Zempel,Pct 035,35,146
Supreme Court - Justice Position 5,Barbara Madsen,Pct 036,36,211
Supreme Court - Justice Position 5,Greg Zempel,Pct 036,36,147
Supreme Court - Justice Position 5,Barbara Madsen,Pct 037,37,328
Supreme Court - Justice Position 5,Greg Zempel,Pct 037,37,254
Supreme Court - Justice Position 5,Barbara Madsen,Pct 038,38,162
Supreme Court - Justice Position 5,Greg Zempel,Pct 038,38,117
Supreme Court - Justice Position 5,Barbara Madsen,Pct 039,39,167
Supreme Court - Justice Position 5,Greg Zempel,Pct 039,39,179
Supreme Court - Justice Position 5,Barbara Madsen,Pct 040,40,234
Supreme Court - Justice Position 5,Greg Zempel,Pct 040,40,197
Supreme Court - Justice Position 5,Barbara Madsen,Pct 041,41,93
Supreme Court - Justice Position 5,Greg Zempel,Pct 041,41,85
Supreme Court - Justice Position 5,Barbara Madsen,Pct 042,42,154
Supreme Court - Justice Position 5,Greg Zempel,Pct 042,42,106
Supreme Court - Justice Position 5,Barbara Madsen,Pct 043,43,156
Supreme Court - Justice Position 5,Greg Zempel,Pct 043,43,139
Supreme Court - Justice Position 5,Barbara Madsen,Pct 044,44,156
Supreme Court - Justice Position 5,Greg Zempel,Pct 044,44,117
Supreme Court - Justice Position 5,Barbara Madsen,Pct 045,45,263
Supreme Court - Justice Position 5,Greg Zempel,Pct 045,45,236
Supreme Court - Justice Position 5,Barbara Madsen,Pct 046,46,275
Supreme Court - Justice Position 5,Greg Zempel,Pct 046,46,224
Supreme Court - Justice Position 5,Barbara Madsen,Pct 047,47,21
Supreme Court - Justice Position 5,Greg Zempel,Pct 047,47,10
Supreme Court - Justice Position 5,Barbara Madsen,Pct 048,48,149
Supreme Court - Justice Position 5,Greg Zempel,Pct 048,48,136
Supreme Court - Justice Position 5,Barbara Madsen,Pct 049,49,157
Supreme Court - Justice Position 5,Greg Zempel,Pct 049,49,157
Supreme Court - Justice Position 5,Barbara Madsen,Pct 050,50,213
Supreme Court - Justice Position 5,Greg Zempel,Pct 050,50,182
Supreme Court - Justice Position 5,Barbara Madsen,Pct 051,51,203
Supreme Court - Justice Position 5,Greg Zempel,Pct 051,51,193
Supreme Court - Justice Position 5,Barbara Madsen,Pct 052,52,98
Supreme Court - Justice Position 5,Greg Zempel,Pct 052,52,81
Supreme Court - Justice Position 5,Barbara Madsen,Pct 053,53,180
Supreme Court - Justice Position 5,Greg Zempel,Pct 053,53,123
Supreme Court - Justice Position 5,Barbara Madsen,Pct 054,54,93
Supreme Court - Justice Position 5,Greg Zempel,Pct 054,54,94
Supreme Court - Justice Position 5,Barbara Madsen,Pct 055,55,232
Supreme Court - Justice Position 5,Greg Zempel,Pct 055,55,225
Supreme Court - Justice Position 5,Barbara Madsen,Pct 056,56,142
Supreme Court - Justice Position 5,Greg Zempel,Pct 056,56,157
Supreme Court - Justice Position 5,Barbara Madsen,Pct 057,57,123
Supreme Court - Justice Position 5,Greg Zempel,Pct 057,57,142
Supreme Court - Justice Position 5,Barbara Madsen,Pct 058,58,14
Supreme Court - Justice Position 5,Greg Zempel,Pct 058,58,14
Supreme Court - Justice Position 5,Barbara Madsen,Pct 059,59,202
Supreme Court - Justice Position 5,Greg Zempel,Pct 059,59,166
Supreme Court - Justice Position 5,Barbara Madsen,Pct 060,60,61
Supreme Court - Justice Position 5,Greg Zempel,Pct 060,60,50
Supreme Court - Justice Position 5,Barbara Madsen,Pct 061,61,120
Supreme Court - Justice Position 5,Greg Zempel,Pct 061,61,179
Supreme Court - Justice Position 5,Barbara Madsen,Pct 062,62,210
Supreme Court - Justice Position 5,Greg Zempel,Pct 062,62,254
Supreme Court - Justice Position 5,Barbara Madsen,Pct 063,63,135
Supreme Court - Justice Position 5,Greg Zempel,Pct 063,63,126
Supreme Court - Justice Position 5,Barbara Madsen,Pct 064,64,83
Supreme Court - Justice Position 5,Greg Zempel,Pct 064,64,129
Supreme Court - Justice Position 5,Barbara Madsen,Pct 065,65,50
Supreme Court - Justice Position 5,Greg Zempel,Pct 065,65,63
Supreme Court - Justice Position 5,Barbara Madsen,Pct 066,66,168
Supreme Court - Justice Position 5,Greg Zempel,Pct 066,66,175
Supreme Court - Justice Position 5,Barbara Madsen,Pct 067(*),67,0
Supreme Court - Justice Position 5,Greg Zempel,Pct 067(*),67,0
Supreme Court - Justice Position 5,Barbara Madsen,Pct 068(*),68,0
Supreme Court - Justice Position 5,Greg Zempel,Pct 068(*),68,0
Supreme Court - Justice Position 5,Barbara Madsen,Pct 069,69,28
Supreme Court - Justice Position 5,Greg Zempel,Pct 069,69,16
Supreme Court - Justice Position 5,Barbara Madsen,Pct 070,70,26
Supreme Court - Justice Position 5,Greg Zempel,Pct 070,70,41
Supreme Court - Justice Position 5,Barbara Madsen,Pct 071,71,96
Supreme Court - Justice Position 5,Greg Zempel,Pct 071,71,129
Supreme Court - Justice Position 5,Barbara Madsen,Pct 072,72,103
Supreme Court - Justice Position 5,Greg Zempel,Pct 072,72,80
Supreme Court - Justice Position 5,Barbara Madsen,Pct 073,73,201
Supreme Court - Justice Position 5,Greg Zempel,Pct 073,73,260
Supreme Court - Justice Position 5,Barbara Madsen,Pct 074,74,93
Supreme Court - Justice Position 5,Greg Zempel,Pct 074,74,171
Supreme Court - Justice Position 5,Barbara Madsen,Pct 075,75,12
Supreme Court - Justice Position 5,Greg Zempel,Pct 075,75,38
Supreme Court - Justice Position 5,Barbara Madsen,Pct 076,76,37
Supreme Court - Justice Position 5,Greg Zempel,Pct 076,76,66
Supreme Court - Justice Position 5,Barbara Madsen,Pct 077,77,23
Supreme Court - Justice Position 5,Greg Zempel,Pct 077,77,48
Supreme Court - Justice Position 5,Barbara Madsen,Pct 078,78,43
Supreme Court - Justice Position 5,Greg Zempel,Pct 078,78,79
Supreme Court - Justice Position 5,Barbara Madsen,Pct 079,79,34
Supreme Court - Justice Position 5,Greg Zempel,Pct 079,79,79
Supreme Court - Justice Position 5,Barbara Madsen,Pct 080,80,116
Supreme Court - Justice Position 5,Greg Zempel,Pct 080,80,190
Supreme Court - Justice Position 5,Barbara Madsen,Pct 081,81,31
Supreme Court - Justice Position 5,Greg Zempel,Pct 081,81,49
Supreme Court - Justice Position 5,Barbara Madsen,Pct 082,82,46
Supreme Court - Justice Position 5,Greg Zempel,Pct 082,82,103
Supreme Court - Justice Position 5,Barbara Madsen,Pct 083,83,43
Supreme Court - Justice Position 5,Greg Zempel,Pct 083,83,66
Supreme Court - Justice Position 5,Barbara Madsen,Pct 084,84,41
Supreme Court - Justice Position 5,Greg Zempel,Pct 084,84,28
Supreme Court - Justice Position 5,Barbara Madsen,Pct 085,85,42
Supreme Court - Justice Position 5,Greg Zempel,Pct 085,85,38
Supreme Court - Justice Position 5,Barbara Madsen,Pct 086,86,32
Supreme Court - Justice Position 5,Greg Zempel,Pct 086,86,70
Supreme Court - Justice Position 5,Barbara Madsen,Pct 087,87,27
Supreme Court - Justice Position 5,Greg Zempel,Pct 087,87,64
Supreme Court - Justice Position 5,Barbara Madsen,Pct 088,88,17
Supreme Court - Justice Position 5,Greg Zempel,Pct 088,88,25
Supreme Court - Justice Position 5,Barbara Madsen,Pct 089,89,57
Supreme Court - Justice Position 5,Greg Zempel,Pct 089,89,92
Supreme Court - Justice Position 5,Barbara Madsen,Pct 090,90,137
